sep=,
Group,Side,TF,Indicator,N,Mean,Median,Q25,Q75,Min,Max
SETUP_STEP5,SELL,M5,EMA200_DIST_POINTS,155,586.661269,461.670475,223.347136,874.542320,1.114470,2613.042543
SETUP_STEP5,SELL,M5,EMA200_DIST_ATR,155,3.483406,4.414231,1.135184,6.889576,-17.195649,16.691498
SETUP_STEP5,SELL,M15,RSI,155,65.647029,65.783124,58.211246,73.687680,31.962897,91.499408
SETUP_STEP5,SELL,M15,ADX,155,32.991487,30.754765,23.197292,38.966694,13.916957,75.727303
SETUP_STEP5,SELL,M15,CCI,155,149.048312,147.978264,114.529395,181.935576,-116.882609,460.089673
SETUP_STEP5,SELL,M15,DI_PLUS,155,28.871669,28.263538,24.155860,34.545933,6.067801,43.488278
SETUP_STEP5,SELL,M15,DI_MINUS,155,11.759308,10.965355,7.577764,15.574815,1.436306,30.136036
SETUP_STEP5,SELL,M15,DI_GAP,155,18.084858,17.162648,10.553434,25.163335,0.638537,40.437981
SETUP_STEP5,SELL,M15,ATR,155,1.857224,1.595250,0.904375,2.651250,0.308250,5.966000
SETUP_STEP5,SELL,M15,ATR_PCT_PRICE,155,0.115876,0.105153,0.070221,0.146729,0.024162,0.353617
SETUP_STEP5,SELL,M15,EMA200_DIST_POINTS,155,856.480926,573.099977,274.551516,1172.683016,0.524450,4072.835694
SETUP_STEP5,SELL,M15,EMA200_DIST_ATR,155,2.259241,3.208901,0.202622,5.594589,-14.724953,14.047338
SETUP_STEP5,SELL,M30,RSI,155,63.038844,65.001988,53.722307,71.677753,33.170160,87.465701
SETUP_STEP5,SELL,M30,ADX,155,31.983659,30.509944,23.742531,37.752644,15.119877,60.802339
SETUP_STEP5,SELL,M30,CCI,155,139.316044,146.922199,84.954248,200.359598,-178.346995,405.107159
SETUP_STEP5,SELL,M30,DI_PLUS,155,27.594973,27.401306,22.333518,32.957645,7.798287,44.898264
SETUP_STEP5,SELL,M30,DI_MINUS,155,11.847580,11.059484,8.186370,14.420741,3.698793,29.880788
SETUP_STEP5,SELL,M30,DI_GAP,155,17.006309,16.050479,9.296588,23.602186,0.028962,40.386357
SETUP_STEP5,SELL,M30,ATR,155,2.489508,2.053500,1.240875,3.523875,0.479500,7.579250
SETUP_STEP5,SELL,M30,ATR_PCT_PRICE,155,0.154261,0.144769,0.093027,0.201873,0.037592,0.407561
SETUP_STEP5,SELL,M30,EMA200_DIST_POINTS,155,892.932696,597.043116,285.421683,1219.484116,10.695811,4173.916144
SETUP_STEP5,SELL,M30,EMA200_DIST_ATR,155,2.214293,2.830127,0.672159,4.638758,-8.437694,10.939563
SETUP_STEP5,SELL,H1,RSI,155,60.086363,61.834394,51.103484,70.201509,31.243521,85.495291
SETUP_STEP5,SELL,H1,ADX,155,30.377207,29.801092,21.976807,37.891141,10.570789,61.090882
SETUP_STEP5,SELL,H1,CCI,155,112.335257,119.965159,41.178182,188.231729,-180.203740,317.319185
SETUP_STEP5,SELL,H1,DI_PLUS,155,25.381162,25.570390,19.079709,30.562802,9.016724,44.671722
SETUP_STEP5,SELL,H1,DI_MINUS,155,12.804209,12.092601,8.218052,16.010879,2.998773,32.181818
SETUP_STEP5,SELL,H1,DI_GAP,155,14.501531,14.057156,6.550099,20.661617,0.195719,38.692147
SETUP_STEP5,SELL,H1,ATR,155,3.310474,2.900500,1.824750,4.144625,0.742250,10.663500
SETUP_STEP5,SELL,H1,ATR_PCT_PRICE,155,0.204183,0.197414,0.132512,0.270516,0.058144,0.468066
SETUP_STEP5,SELL,H1,EMA200_DIST_POINTS,155,953.655315,675.944141,306.782140,1400.640694,0.937531,3754.481779
SETUP_STEP5,SELL,H1,EMA200_DIST_ATR,155,2.090594,2.005467,0.203738,3.832717,-4.680940,10.538579
SETUP_STEP5,SELL,H4,RSI,155,56.631900,56.755948,51.481867,63.722582,34.851886,75.595315
SETUP_STEP5,SELL,H4,ADX,155,27.178574,26.043836,21.773932,32.474473,15.234594,53.242314
SETUP_STEP5,SELL,H4,CCI,155,52.938479,61.715634,-43.364830,135.874421,-224.612356,306.199274
SETUP_STEP5,SELL,H4,DI_PLUS,155,22.709882,22.991157,16.463546,28.803950,8.504158,44.302336
SETUP_STEP5,SELL,H4,DI_MINUS,155,15.412936,15.069738,12.109947,18.852436,3.505896,27.713846
SETUP_STEP5,SELL,H4,DI_GAP,155,11.314113,11.240688,5.451264,15.931261,0.086901,36.780760
SETUP_STEP5,SELL,H4,ATR,155,6.160360,5.196500,3.341125,7.421250,1.236750,31.070000
SETUP_STEP5,SELL,H4,ATR_PCT_PRICE,155,0.379943,0.332095,0.251802,0.449682,0.096960,1.654800
SETUP_STEP5,SELL,H4,EMA200_DIST_POINTS,155,1818.568066,1329.478664,621.276566,2698.171608,2.463217,8077.698819
SETUP_STEP5,SELL,H4,EMA200_DIST_ATR,155,0.988862,0.677944,-1.548531,3.544179,-11.324412,13.404444
SETUP_SUCCESS,ALL,M1,RSI,9012,43.928612,44.549274,30.843278,53.776422,3.924580,93.282378
SETUP_SUCCESS,ALL,M1,ADX,9012,31.892712,29.614280,22.789012,38.895908,9.852506,87.364404
SETUP_SUCCESS,ALL,M1,CCI,9012,-32.451981,-26.607976,-159.812038,96.502787,-466.666667,466.666667
SETUP_SUCCESS,ALL,M1,DI_PLUS,9012,17.772881,16.243095,11.166979,22.208782,0.632639,63.449951
SETUP_SUCCESS,ALL,M1,DI_MINUS,9012,23.334803,20.652407,15.116940,31.738512,0.844357,65.253018
SETUP_SUCCESS,ALL,M1,DI_GAP,9012,14.899344,11.782337,4.666426,24.057350,0.004206,60.382693
SETUP_SUCCESS,ALL,M1,ATR,9012,0.691992,0.406000,0.241437,0.752500,0.020750,20.077500
SETUP_SUCCESS,ALL,M1,ATR_PCT_PRICE,9012,0.032621,0.024215,0.015615,0.038810,0.001635,0.454561
SETUP_SUCCESS,ALL,M1,EMA200_DIST_POINTS,9012,330.566634,184.597027,83.877335,370.788945,0.019144,14063.641144
SETUP_SUCCESS,ALL,M1,EMA200_DIST_ATR,9012,-1.795628,-2.624904,-5.679884,2.345132,-53.209614,38.280843
SETUP_SUCCESS,ALL,M5,RSI,9012,44.418345,42.870324,33.372200,54.482877,5.435312,89.299286
SETUP_SUCCESS,ALL,M5,ADX,9012,32.846665,30.716544,23.608764,40.222525,8.736896,85.277864
SETUP_SUCCESS,ALL,M5,CCI,9012,-61.345685,-93.043479,-149.581082,40.238724,-466.666667,465.413016
SETUP_SUCCESS,ALL,M5,DI_PLUS,9012,15.306685,13.102964,9.060288,19.862176,0.838946,52.668924
SETUP_SUCCESS,ALL,M5,DI_MINUS,9012,22.735273,23.400272,15.230249,29.838976,0.887928,54.930700
SETUP_SUCCESS,ALL,M5,DI_GAP,9012,15.764454,15.442582,8.610917,22.209445,0.000576,50.541625
SETUP_SUCCESS,ALL,M5,ATR,9012,1.501724,0.946000,0.582437,1.617562,0.089500,40.461000
SETUP_SUCCESS,ALL,M5,ATR_PCT_PRICE,9012,0.070215,0.055976,0.038348,0.085434,0.006766,1.106264
SETUP_SUCCESS,ALL,M5,EMA200_DIST_POINTS,9012,615.983788,347.828013,156.027186,704.066385,0.077456,29877.625254
SETUP_SUCCESS,ALL,M5,EMA200_DIST_ATR,9012,-0.457108,-0.812128,-4.107754,3.120866,-54.339991,51.638209
SETUP_SUCCESS,ALL,M15,RSI,9008,46.701546,46.173753,37.257548,55.632590,8.660243,91.970111
SETUP_SUCCESS,ALL,M15,ADX,9008,30.223159,27.863376,21.937595,36.014740,9.519466,88.801384
SETUP_SUCCESS,ALL,M15,CCI,9008,-48.247335,-69.543818,-144.496155,49.937879,-466.666667,449.643531
SETUP_SUCCESS,ALL,M15,DI_PLUS,9008,16.078691,14.627933,10.372744,20.382873,0.523014,50.564303
SETUP_SUCCESS,ALL,M15,DI_MINUS,9008,21.425570,21.270320,14.866871,27.721496,1.117575,53.668770
SETUP_SUCCESS,ALL,M15,DI_GAP,9008,13.356514,12.273656,6.150658,19.240510,0.000067,47.698488
SETUP_SUCCESS,ALL,M15,ATR,9008,2.515517,1.590875,1.002500,2.741125,0.189750,72.907500
SETUP_SUCCESS,ALL,M15,ATR_PCT_PRICE,9008,0.117689,0.095534,0.067134,0.142609,0.014916,1.765338
SETUP_SUCCESS,ALL,M15,EMA200_DIST_POINTS,9008,1045.581155,615.661813,276.770672,1215.013464,0.003584,46096.915336
SETUP_SUCCESS,ALL,M15,EMA200_DIST_ATR,9008,0.146333,-0.034036,-3.763295,3.911462,-43.662902,50.689819
SETUP_SUCCESS,ALL,M30,RSI,9004,48.121494,47.767617,39.423928,56.627349,8.598159,90.201408
SETUP_SUCCESS,ALL,M30,ADX,9004,29.628452,27.115071,21.328244,35.819013,9.060608,88.928684
SETUP_SUCCESS,ALL,M30,CCI,9004,-32.764916,-39.214542,-124.711591,57.610240,-461.832537,466.666667
SETUP_SUCCESS,ALL,M30,DI_PLUS,9004,16.726011,15.752443,11.241795,21.305416,0.994415,48.531876
SETUP_SUCCESS,ALL,M30,DI_MINUS,9004,20.033707,19.662787,13.990531,25.528311,0.939926,50.810502
SETUP_SUCCESS,ALL,M30,DI_GAP,9004,11.773009,10.394720,4.999022,17.102803,0.004616,46.136577
SETUP_SUCCESS,ALL,M30,ATR,9004,3.573791,2.268500,1.445750,3.889500,0.367000,83.926750
SETUP_SUCCESS,ALL,M30,ATR_PCT_PRICE,9004,0.166946,0.137131,0.097636,0.202551,0.026588,2.032152
SETUP_SUCCESS,ALL,M30,EMA200_DIST_POINTS,9004,1436.476762,843.835536,375.978856,1642.769894,0.191241,59490.243776
SETUP_SUCCESS,ALL,M30,EMA200_DIST_ATR,9004,0.407813,0.398368,-3.192692,3.877550,-32.898006,39.846463
SETUP_SUCCESS,ALL,H1,RSI,8995,49.227604,48.893163,40.674334,58.040550,9.298734,88.217262
SETUP_SUCCESS,ALL,H1,ADX,8995,29.537615,27.421786,21.235982,35.366051,9.046572,86.962608
SETUP_SUCCESS,ALL,H1,CCI,8995,-16.976964,-17.618719,-100.282756,68.212675,-456.711993,370.926804
SETUP_SUCCESS,ALL,H1,DI_PLUS,8995,17.242140,16.344786,11.977179,21.651805,1.480411,48.366814
SETUP_SUCCESS,ALL,H1,DI_MINUS,8995,18.672636,18.094300,12.972476,23.719858,0.797203,50.758862
SETUP_SUCCESS,ALL,H1,DI_GAP,8995,10.942729,9.454328,4.376559,16.009150,0.005207,44.582425
SETUP_SUCCESS,ALL,H1,ATR,8995,5.129426,3.284750,2.107250,5.463375,0.627250,120.751750
SETUP_SUCCESS,ALL,H1,ATR_PCT_PRICE,8995,0.238568,0.198263,0.141242,0.288328,0.049213,2.719031
SETUP_SUCCESS,ALL,H1,EMA200_DIST_POINTS,8995,1971.318018,1163.170178,500.872559,2333.629162,0.117430,73020.813117
SETUP_SUCCESS,ALL,H1,EMA200_DIST_ATR,8995,0.602204,0.709912,-2.707901,4.000564,-29.594933,28.089176
SETUP_SUCCESS,ALL,H4,RSI,8927,50.594544,50.817965,42.467880,58.772980,11.203518,92.544762
SETUP_SUCCESS,ALL,H4,ADX,8927,30.007934,27.738329,21.521425,36.212871,8.408214,83.878545
SETUP_SUCCESS,ALL,H4,CCI,8927,1.527571,3.984615,-80.203029,83.039041,-440.069959,366.579580
SETUP_SUCCESS,ALL,H4,DI_PLUS,8927,18.226285,17.524302,12.836109,22.883969,1.899371,56.664731
SETUP_SUCCESS,ALL,H4,DI_MINUS,8927,17.507056,16.956667,12.146444,22.206100,1.143058,47.668859
SETUP_SUCCESS,ALL,H4,DI_GAP,8927,10.667911,9.234707,4.280937,15.560425,0.003882,50.389069
SETUP_SUCCESS,ALL,H4,ATR,8927,9.977547,6.501250,4.313125,10.323000,0.958250,217.057750
SETUP_SUCCESS,ALL,H4,ATR_PCT_PRICE,8927,0.459421,0.394762,0.289859,0.542197,0.074491,4.565576
SETUP_SUCCESS,ALL,H4,EMA200_DIST_POINTS,8927,4155.789892,2479.950682,1115.822712,4878.985852,0.147989,83851.475473
SETUP_SUCCESS,ALL,H4,EMA200_DIST_ATR,8927,1.030766,0.973666,-2.641503,4.926701,-33.675090,23.536023
SETUP_SUCCESS,BUY,M1,RSI,6768,38.169661,37.753300,28.263273,48.285464,3.924580,90.967288
SETUP_SUCCESS,BUY,M1,ADX,6768,32.023530,29.699284,22.903981,39.076900,9.852506,87.364404
SETUP_SUCCESS,BUY,M1,CCI,6768,-60.506756,-53.054804,-178.246610,66.134671,-466.666667,466.471357
SETUP_SUCCESS,BUY,M1,DI_PLUS,6768,15.396341,14.576787,9.958111,19.748716,0.632639,55.825725
SETUP_SUCCESS,BUY,M1,DI_MINUS,6768,25.952811,24.001897,17.027027,34.494730,0.844357,65.253018
SETUP_SUCCESS,BUY,M1,DI_GAP,6768,15.184757,12.283675,4.823915,24.433329,0.005074,58.532849
SETUP_SUCCESS,BUY,M1,ATR,6768,0.708671,0.407500,0.242500,0.764625,0.020750,20.077500
SETUP_SUCCESS,BUY,M1,ATR_PCT_PRICE,6768,0.033297,0.024515,0.015697,0.039448,0.001635,0.424861
SETUP_SUCCESS,BUY,M1,EMA200_DIST_POINTS,6768,331.027304,181.490188,82.426834,366.873379,0.019144,14063.641144
SETUP_SUCCESS,BUY,M1,EMA200_DIST_ATR,6768,-3.886302,-4.069222,-6.568330,-1.232185,-53.209614,36.389538
SETUP_SUCCESS,BUY,M5,RSI,6768,38.648964,38.140334,30.948714,45.960971,5.435312,83.192331
SETUP_SUCCESS,BUY,M5,ADX,6768,32.717896,30.671603,23.566228,39.926671,8.736896,85.277864
SETUP_SUCCESS,BUY,M5,CCI,6768,-120.280847,-118.628562,-167.173688,-77.273399,-466.666667,437.513607
SETUP_SUCCESS,BUY,M5,DI_PLUS,6768,11.697394,11.053033,8.048349,14.628226,0.838946,41.478986
SETUP_SUCCESS,BUY,M5,DI_MINUS,6768,26.517329,26.398477,21.210761,31.775215,2.539130,54.930700
SETUP_SUCCESS,BUY,M5,DI_GAP,6768,15.792305,15.451458,8.536950,22.262319,0.000576,50.541625
SETUP_SUCCESS,BUY,M5,ATR,6768,1.522584,0.942375,0.581250,1.642125,0.095750,40.461000
SETUP_SUCCESS,BUY,M5,ATR_PCT_PRICE,6768,0.071014,0.056226,0.038413,0.086201,0.006766,0.838916
SETUP_SUCCESS,BUY,M5,EMA200_DIST_POINTS,6768,611.695765,344.070136,152.899266,695.273128,0.148117,29877.625254
SETUP_SUCCESS,BUY,M5,EMA200_DIST_ATR,6768,-1.296731,-1.705333,-4.647763,1.735035,-54.339991,51.638209
SETUP_SUCCESS,BUY,M15,RSI,6764,42.711220,42.576687,34.676066,50.378342,8.660243,83.351678
SETUP_SUCCESS,BUY,M15,ADX,6764,30.168491,27.853495,22.033544,35.831912,9.519466,88.801384
SETUP_SUCCESS,BUY,M15,CCI,6764,-97.899170,-111.741607,-162.021066,-29.658060,-466.666667,353.395771
SETUP_SUCCESS,BUY,M15,DI_PLUS,6764,13.234788,12.633956,9.274586,16.735951,0.523014,38.208274
SETUP_SUCCESS,BUY,M15,DI_MINUS,6764,24.315738,24.315371,18.970228,29.486811,1.117575,53.668770
SETUP_SUCCESS,BUY,M15,DI_GAP,6764,13.245547,12.220040,6.056664,19.193532,0.000067,47.698488
SETUP_SUCCESS,BUY,M15,ATR,6764,2.531975,1.583000,0.996750,2.764750,0.189750,72.907500
SETUP_SUCCESS,BUY,M15,ATR_PCT_PRICE,6764,0.118282,0.095303,0.066762,0.143294,0.014916,1.765338
SETUP_SUCCESS,BUY,M15,EMA200_DIST_POINTS,6764,1062.341666,625.670286,278.330037,1234.350762,0.003584,46096.915336
SETUP_SUCCESS,BUY,M15,EMA200_DIST_ATR,6764,-0.205609,-0.563104,-4.161571,3.391445,-43.662902,50.689819
SETUP_SUCCESS,BUY,M30,RSI,6760,45.297911,45.169206,37.294099,53.117434,8.598159,84.255953
SETUP_SUCCESS,BUY,M30,ADX,6760,29.706449,27.098290,21.351934,35.785743,9.060608,88.928684
SETUP_SUCCESS,BUY,M30,CCI,6760,-69.716811,-78.323845,-145.486319,15.070728,-461.832537,395.678942
SETUP_SUCCESS,BUY,M30,DI_PLUS,6760,14.721336,14.231992,10.290553,18.543792,0.994415,41.774133
SETUP_SUCCESS,BUY,M30,DI_MINUS,6760,22.022488,21.777256,16.504072,27.274713,0.939926,50.810502
SETUP_SUCCESS,BUY,M30,DI_GAP,6760,11.629259,10.329426,4.939675,16.786434,0.004616,46.136577
SETUP_SUCCESS,BUY,M30,ATR,6760,3.567849,2.249625,1.430000,3.901063,0.387500,83.926750
SETUP_SUCCESS,BUY,M30,ATR_PCT_PRICE,6760,0.166769,0.136785,0.097256,0.202514,0.026588,2.032152
SETUP_SUCCESS,BUY,M30,EMA200_DIST_POINTS,6760,1557.060057,940.861880,420.625850,1797.510186,0.191241,59490.243776
SETUP_SUCCESS,BUY,M30,EMA200_DIST_ATR,6760,0.190625,0.048438,-3.876416,4.169896,-32.898006,39.846463
SETUP_SUCCESS,BUY,H1,RSI,6751,47.428538,47.081489,39.265351,55.530850,9.298734,88.217262
SETUP_SUCCESS,BUY,H1,ADX,6751,29.664965,27.504760,21.394823,35.333544,9.046572,86.962608
SETUP_SUCCESS,BUY,H1,CCI,6751,-40.474384,-43.412179,-118.263393,45.984868,-456.711993,370.926804
SETUP_SUCCESS,BUY,H1,DI_PLUS,6751,16.034325,15.411696,11.273013,20.007895,1.480411,44.711289
SETUP_SUCCESS,BUY,H1,DI_MINUS,6751,19.853162,19.431309,14.292795,24.917946,0.797203,50.758862
SETUP_SUCCESS,BUY,H1,DI_GAP,6751,10.814464,9.389109,4.260116,15.792375,0.005207,44.582425
SETUP_SUCCESS,BUY,H1,ATR,6751,5.110782,3.246250,2.093875,5.499375,0.627250,102.780750
SETUP_SUCCESS,BUY,H1,ATR_PCT_PRICE,6751,0.238032,0.197741,0.140624,0.288101,0.049213,2.719031
SETUP_SUCCESS,BUY,H1,EMA200_DIST_POINTS,6751,2253.158949,1399.470354,622.375922,2623.785677,0.117430,73020.813117
SETUP_SUCCESS,BUY,H1,EMA200_DIST_ATR,6751,0.435102,0.490080,-3.711484,4.598351,-29.594933,28.089176
SETUP_SUCCESS,BUY,H4,RSI,6705,49.911355,49.918455,40.957917,58.863175,11.203518,92.544762
SETUP_SUCCESS,BUY,H4,ADX,6705,30.850272,28.356736,21.788947,37.276841,8.408214,83.878545
SETUP_SUCCESS,BUY,H4,CCI,6705,-4.567135,-0.495916,-85.335243,75.936164,-440.069959,337.026131
SETUP_SUCCESS,BUY,H4,DI_PLUS,6705,18.002869,17.304782,12.547491,22.706376,1.899371,56.664731
SETUP_SUCCESS,BUY,H4,DI_MINUS,6705,17.704588,17.185466,12.239880,22.535068,1.143058,47.668859
SETUP_SUCCESS,BUY,H4,DI_GAP,6705,10.815511,9.238294,4.355499,15.756616,0.003882,50.389069
SETUP_SUCCESS,BUY,H4,ATR,6705,9.955480,6.513750,4.299250,10.321000,1.117000,211.240750
SETUP_SUCCESS,BUY,H4,ATR_PCT_PRICE,6705,0.459344,0.395970,0.290990,0.542973,0.086940,4.565576
SETUP_SUCCESS,BUY,H4,EMA200_DIST_POINTS,6705,4429.263881,2660.117017,1252.717569,5149.928945,0.692111,83851.475473
SETUP_SUCCESS,BUY,H4,EMA200_DIST_ATR,6705,0.958802,0.944663,-3.073258,5.192715,-33.675090,22.255066
SETUP_SUCCESS,SELL,M1,RSI,2244,61.297856,61.053272,52.241738,70.710571,18.402347,93.282378
SETUP_SUCCESS,SELL,M1,ADX,2244,31.498157,29.284091,22.464505,38.456176,10.384996,79.438587
SETUP_SUCCESS,SELL,M1,CCI,2244,52.162419,36.946131,-67.289938,168.396512,-377.184118,466.666667
SETUP_SUCCESS,SELL,M1,DI_PLUS,2244,24.940625,22.283339,16.559059,32.988542,1.002371,63.449951
SETUP_SUCCESS,SELL,M1,DI_MINUS,2244,15.438777,14.798719,10.148278,19.671385,1.547528,45.452125
SETUP_SUCCESS,SELL,M1,DI_GAP,2244,14.038528,10.365849,4.220356,23.032186,0.004206,60.382693
SETUP_SUCCESS,SELL,M1,ATR,2244,0.641686,0.403125,0.237375,0.706562,0.025500,14.790000
SETUP_SUCCESS,SELL,M1,ATR_PCT_PRICE,2244,0.030581,0.023584,0.015446,0.036947,0.001999,0.454561
SETUP_SUCCESS,SELL,M1,EMA200_DIST_POINTS,2244,329.177233,197.332024,87.947346,385.514020,0.050371,4766.511029
SETUP_SUCCESS,SELL,M1,EMA200_DIST_ATR,2244,4.509934,4.576648,1.740980,7.313950,-27.443550,38.280843
SETUP_SUCCESS,SELL,M5,RSI,2244,61.819045,62.410036,54.811445,68.937094,28.467317,89.299286
SETUP_SUCCESS,SELL,M5,ADX,2244,33.235039,30.845227,23.666458,40.950793,10.546171,84.626677
SETUP_SUCCESS,SELL,M5,CCI,2244,116.405284,114.350006,79.888550,160.930334,-253.711926,465.413016
SETUP_SUCCESS,SELL,M5,DI_PLUS,2244,26.192463,25.918049,21.088574,31.188289,4.184314,52.668924
SETUP_SUCCESS,SELL,M5,DI_MINUS,2244,11.328432,10.555036,7.660221,14.203249,0.887928,39.365465
SETUP_SUCCESS,SELL,M5,DI_GAP,2244,15.680455,15.386799,8.773979,22.011300,0.000858,49.014700
SETUP_SUCCESS,SELL,M5,ATR,2244,1.438809,0.955000,0.586688,1.555813,0.089500,21.420000
SETUP_SUCCESS,SELL,M5,ATR_PCT_PRICE,2244,0.067806,0.055455,0.037946,0.083255,0.006941,1.106264
SETUP_SUCCESS,SELL,M5,EMA200_DIST_POINTS,2244,628.916648,357.655613,163.476404,729.388654,0.077456,10892.960251
SETUP_SUCCESS,SELL,M5,EMA200_DIST_ATR,2244,2.075230,2.533829,-0.994532,5.527674,-35.014538,29.288051
SETUP_SUCCESS,SELL,M15,RSI,2244,58.729428,58.799612,51.207824,66.685380,20.458539,91.970111
SETUP_SUCCESS,SELL,M15,ADX,2244,30.387942,27.894367,21.709241,36.524545,10.006772,81.746089
SETUP_SUCCESS,SELL,M15,CCI,2244,101.416216,113.557258,47.412175,161.055847,-187.254219,449.643531
SETUP_SUCCESS,SELL,M15,DI_PLUS,2244,24.650956,24.427961,19.381963,29.648673,3.007170,50.564303
SETUP_SUCCESS,SELL,M15,DI_MINUS,2244,12.713851,12.231144,8.884186,16.031533,1.578328,35.095005
SETUP_SUCCESS,SELL,M15,DI_GAP,2244,13.690996,12.767780,6.430190,19.427654,0.010687,46.502785
SETUP_SUCCESS,SELL,M15,ATR,2244,2.465909,1.623500,1.023438,2.656812,0.204500,35.399500
SETUP_SUCCESS,SELL,M15,ATR_PCT_PRICE,2244,0.115900,0.096056,0.068457,0.140656,0.016017,1.363695
SETUP_SUCCESS,SELL,M15,EMA200_DIST_POINTS,2244,995.060614,587.358991,272.922649,1151.326759,0.141780,16669.440202
SETUP_SUCCESS,SELL,M15,EMA200_DIST_ATR,2244,1.207177,1.412414,-2.181652,4.763886,-30.514051,32.032510
SETUP_SUCCESS,SELL,M30,RSI,2244,56.627475,56.600811,48.748414,64.778382,15.823347,90.201408
SETUP_SUCCESS,SELL,M30,ADX,2244,29.393487,27.189515,21.304250,35.859440,10.723586,77.244896
SETUP_SUCCESS,SELL,M30,CCI,2244,78.551842,89.539549,1.648371,147.099123,-263.984359,466.666667
SETUP_SUCCESS,SELL,M30,DI_PLUS,2244,22.765048,22.530348,17.304887,27.935831,1.527606,48.531876
SETUP_SUCCESS,SELL,M30,DI_MINUS,2244,14.042548,13.381050,9.912237,17.724800,1.785601,38.856283
SETUP_SUCCESS,SELL,M30,DI_GAP,2244,12.206053,10.718302,5.160382,17.908057,0.013876,43.980848
SETUP_SUCCESS,SELL,M30,ATR,2244,3.591691,2.314000,1.496625,3.784000,0.367000,77.860000
SETUP_SUCCESS,SELL,M30,ATR_PCT_PRICE,2244,0.167479,0.137571,0.098607,0.202735,0.028744,1.668030
SETUP_SUCCESS,SELL,M30,EMA200_DIST_POINTS,2244,1073.222272,616.197306,266.889214,1250.623019,0.578001,16847.400403
SETUP_SUCCESS,SELL,M30,EMA200_DIST_ATR,2244,1.062089,1.104329,-1.315739,3.454040,-20.984006,22.493132
SETUP_SUCCESS,SELL,H1,RSI,2244,54.640034,54.928855,46.202305,63.192444,14.317837,85.704768
SETUP_SUCCESS,SELL,H1,ADX,2244,29.154487,27.088414,20.803526,35.691926,10.034772,73.767288
SETUP_SUCCESS,SELL,H1,CCI,2244,53.714249,62.538336,-29.564039,129.586502,-317.081384,340.230503
SETUP_SUCCESS,SELL,H1,DI_PLUS,2244,20.875812,20.432642,14.773304,26.364559,1.835689,48.366814
SETUP_SUCCESS,SELL,H1,DI_MINUS,2244,15.121063,14.385762,10.422398,19.158474,2.720608,45.493573
SETUP_SUCCESS,SELL,H1,DI_GAP,2244,11.328610,9.768808,4.627397,16.737011,0.015439,42.267830
SETUP_SUCCESS,SELL,H1,ATR,2244,5.185516,3.351750,2.161750,5.391812,0.693250,120.751750
SETUP_SUCCESS,SELL,H1,ATR_PCT_PRICE,2244,0.240178,0.199537,0.143311,0.289170,0.053215,2.359970
SETUP_SUCCESS,SELL,H1,EMA200_DIST_POINTS,2244,1123.408874,669.461244,293.104873,1337.348440,0.542915,12958.084118
SETUP_SUCCESS,SELL,H1,EMA200_DIST_ATR,2244,1.104924,1.041722,-0.772796,2.856667,-17.188036,14.778435
SETUP_SUCCESS,SELL,H4,RSI,2222,52.656104,52.506509,46.823018,58.581968,17.785616,85.496997
SETUP_SUCCESS,SELL,H4,ADX,2222,27.466137,26.248181,20.647872,33.020909,10.900567,74.847449
SETUP_SUCCESS,SELL,H4,CCI,2222,19.918661,27.154570,-66.432705,102.655937,-334.656554,366.579580
SETUP_SUCCESS,SELL,H4,DI_PLUS,2222,18.900454,18.170892,13.661247,23.597173,2.181577,48.385709
SETUP_SUCCESS,SELL,H4,DI_MINUS,2222,16.910993,16.208819,12.040877,21.088123,3.497262,45.023627
SETUP_SUCCESS,SELL,H4,DI_GAP,2222,10.222518,9.207242,4.101078,14.864635,0.006167,42.927261
SETUP_SUCCESS,SELL,H4,ATR,2222,10.044135,6.490125,4.352875,10.325812,0.958250,217.057750
SETUP_SUCCESS,SELL,H4,ATR_PCT_PRICE,2222,0.459651,0.391986,0.286587,0.539304,0.074491,4.242172
SETUP_SUCCESS,SELL,H4,EMA200_DIST_POINTS,2222,3330.567977,1950.796234,791.501190,4047.119475,0.147989,43298.482266
SETUP_SUCCESS,SELL,H4,EMA200_DIST_ATR,2222,1.247920,1.033526,-1.666393,4.176899,-17.769717,23.536023
SETUP_LOSS,ALL,M1,RSI,368,36.600993,30.679280,24.417241,47.596075,4.070324,94.402145
SETUP_LOSS,ALL,M1,ADX,368,36.093213,33.355625,25.358506,45.091264,11.044697,89.058620
SETUP_LOSS,ALL,M1,CCI,368,-103.355246,-150.528694,-213.679408,23.987008,-466.666667,466.666667
SETUP_LOSS,ALL,M1,DI_PLUS,368,15.266728,12.427295,8.259527,20.293965,0.894981,54.038483
SETUP_LOSS,ALL,M1,DI_MINUS,368,28.909411,31.719766,18.063616,37.102417,4.025350,58.632991
SETUP_LOSS,ALL,M1,DI_GAP,368,21.327625,22.047554,11.354554,29.942639,0.179042,57.285740
SETUP_LOSS,ALL,M1,ATR,368,1.869525,0.957500,0.443813,2.120562,0.077000,19.901500
SETUP_LOSS,ALL,M1,ATR_PCT_PRICE,368,0.063868,0.045597,0.026429,0.080987,0.005816,0.416671
SETUP_LOSS,ALL,M1,EMA200_DIST_POINTS,368,967.150738,456.305395,184.066383,1101.116990,3.367892,12329.541680
SETUP_LOSS,ALL,M1,EMA200_DIST_ATR,368,-3.548673,-4.546469,-6.791764,-1.041485,-18.004947,12.725981
